LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,StartDate,EndDate,MonthlyInstallment,TotalPayable,Collateral,Status
1959,3070,Home,4371.51,9.48,2021-06-07,2028-10-13,840.58,29893.11,Three,Rejected
1960,1072,Car,11474.6,12.07,2020-10-08,2026-01-03,999.35,30281.61,Century,Defaulted
1961,2042,Home,31558.91,12.34,2024-11-29,2027-07-21,920.94,4961.12,Situation,Approved
1962,4128,Business,41677.17,4.07,2023-06-18,2028-06-02,1526.86,9320.25,Court,Closed
1963,1097,Home,42559.69,3.31,2024-06-20,2026-02-06,1122.27,34667.89,Certain,Defaulted
1964,15,Car,18292.23,13.59,2023-09-06,2028-09-03,1693.37,1535.13,Approach,Pending
1965,954,Education,9894.37,8.56,2021-02-26,2028-09-27,1919.04,27739.09,Garden,Pending
1966,4902,Home,23047.67,12.14,2021-04-22,2026-07-02,1999.79,43331.44,Authority,Pending
1967,4136,Personal,39849.04,6.92,2023-06-08,2029-07-17,688.2,33544.54,Yourself,Approved
1968,2186,Payday,48860.42,13.16,2023-02-03,2030-07-12,471.49,21343.11,Term,Closed
1969,2752,Mortgage,20648.27,9.31,2022-01-23,2028-04-20,731.78,34696.09,Remember,Closed
1970,2806,Education,31939.33,10.95,2023-03-29,2030-06-25,341.72,31423.25,Picture,Pending
1971,3592,Car,6044.91,12.64,2021-06-07,2027-09-14,475.53,14406.94,Challenge,Rejected
1972,1043,Home,4391.75,7.97,2025-07-17,2027-02-22,1975.29,13839.89,Staff,Approved
1973,2779,Business,49906.99,14.05,2024-08-08,2029-08-13,1078.41,1482.55,Weight,Defaulted
1974,414,Payday,42802.81,7.65,2023-10-15,2030-02-22,1335.44,35700.58,Dinner,Defaulted
1975,3853,Business,41095.3,5.93,2021-02-15,2027-09-28,149.52,49907.99,As,Defaulted
1976,3801,Business,24276.96,4.31,2024-10-19,2028-01-21,300.18,7440.38,Effort,Defaulted
1977,1976,Education,18419.24,12.17,2025-09-03,2026-09-12,997.98,29125.56,Off,Closed
1978,4685,Home,23304.45,5.85,2023-07-18,2026-03-21,317.56,7690.02,Energy,Rejected
1979,3949,Business,7942.81,4.91,2025-03-28,2027-11-22,1150.88,58930.99,Behind,Defaulted
1980,3708,Business,1477.07,10.55,2022-11-27,2029-06-03,1358.62,43348.29,Make,Pending
1981,2449,Education,46445.02,6.06,2025-01-12,2029-03-09,1289.98,16501.29,Smile,Defaulted
1982,3126,Business,35235.3,8.76,2022-02-18,2027-08-09,302.91,22605.66,Campaign,Defaulted
1983,3334,Home,37759.54,8.12,2023-10-03,2026-03-15,1799.45,5048.15,Myself,Approved
1984,3777,Business,36781.9,10.85,2023-08-16,2030-06-11,1926.13,37681.45,Street,Closed
1985,1981,Education,22600.05,12.29,2023-09-30,2029-05-22,122.48,10452.69,Against,Closed
1986,142,Payday,43743.94,3.29,2025-08-19,2029-04-17,500.76,18412.82,May,Approved
1987,143,Mortgage,17125.87,4.77,2022-02-15,2025-11-16,1968.24,14144.5,Course,Pending
1988,3454,Business,4316.16,7.17,2022-06-11,2026-03-04,1319.44,28140.71,Really,Defaulted
1989,3403,Education,10776.57,13.44,2024-11-30,2028-06-15,654.87,36381.97,Society,Rejected
1990,147,Personal,49772.97,6.74,2023-05-29,2029-04-15,1627.6,7174.3,Operation,Pending
1991,1766,Mortgage,21373.26,14.81,2025-05-29,2027-11-08,1127.37,5145.29,Statement,Pending
1992,2516,Payday,13452.8,11.35,2021-02-09,2026-05-09,1221.49,38257.49,Return,Pending
1993,2383,Mortgage,29489.37,5.09,2021-12-12,2028-04-22,1519.1,2859.99,Daughter,Closed
1994,1182,Education,30056.96,10.53,2025-08-06,2026-09-01,1058.33,45371.62,List,Rejected
1995,1388,Personal,41161.11,6.05,2023-11-22,2029-02-06,1101.03,35204.72,Six,Rejected
1996,4612,Business,7387.8,13.56,2020-11-11,2026-10-02,995.88,45906.89,Most,Rejected
1997,1667,Personal,42181.7,8.4,2024-12-29,2029-11-01,1533.5,49055.68,Hope,Closed
1998,2468,Home,32858.87,10.98,2024-02-28,2026-11-18,1841.79,36444.19,Ok,Pending
1999,1359,Mortgage,45722.94,6.51,2025-05-01,2027-08-12,649.39,54504.07,Best,Rejected
2000,1638,Home,11459.67,7.26,2025-07-03,2028-04-01,148.72,1268.91,News,Closed
